#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
batlbubl;batlbubl;Mame (Advance);;;;;;;;;;;;;;
batman;batman;Mame (Advance);;;;;;;;;;;;;;
batman2;batman2;Mame (Advance);;;;;;;;;;;;;;
batmanfr;batmanfr;Mame (Advance);;;;;;;;;;;;;;
batrider;batrider;Mame (Advance);;;;;;;;;;;;;;
batridra;batridra;Mame (Advance);;;;;;;;;;;;;;
batridrk;batridrk;Mame (Advance);;;;;;;;;;;;;;
batsugna;batsugna;Mame (Advance);;;;;;;;;;;;;;
batsugun;batsugun;Mame (Advance);;;;;;;;;;;;;;
battlan2;battlan2;Mame (Advance);;;;;;;;;;;;;;
battlan3;battlan3;Mame (Advance);;;;;;;;;;;;;;
battlane;battlane;Mame (Advance);;;;;;;;;;;;;;
battlcry;battlcry;Mame (Advance);;;;;;;;;;;;;;
battleg;battleg;Mame (Advance);;;;;;;;;;;;;;
battlega;battlega;Mame (Advance);;;;;;;;;;;;;;
battlegb;battlegb;Mame (Advance);;;;;;;;;;;;;;
battlegc;battlegc;Mame (Advance);;;;;;;;;;;;;;
battlera;battlera;Mame (Advance);;;;;;;;;;;;;;
battles;battles;Mame (Advance);;;;;;;;;;;;;;
battlex;battlex;Mame (Advance);;;;;;;;;;;;;;
battlntj;battlntj;Mame (Advance);;;;;;;;;;;;;;
battlnts;battlnts;Mame (Advance);;;;;;;;;;;;;;
battroad;battroad;Mame (Advance);;;;;;;;;;;;;;
batugnsp;batugnsp;Mame (Advance);;;;;;;;;;;;;;
batwings;batwings;Mame (Advance);;;;;;;;;;;;;;
bayrout1;bayrout1;Mame (Advance);;;;;;;;;;;;;;
bayroute;bayroute;Mame (Advance);;;;;;;;;;;;;;
bayroutj;bayroutj;Mame (Advance);;;;;;;;;;;;;;
bayrtbl1;bayrtbl1;Mame (Advance);;;;;;;;;;;;;;
bayrtbl2;bayrtbl2;Mame (Advance);;;;;;;;;;;;;;
bbakradu;bbakradu;Mame (Advance);;;;;;;;;;;;;;
bbakraid;bbakraid;Mame (Advance);;;;;;;;;;;;;;
bballs;bballs;Mame (Advance);;;;;;;;;;;;;;
bbbxing;bbbxing;Mame (Advance);;;;;;;;;;;;;;
bbmanw;bbmanw;Mame (Advance);;;;;;;;;;;;;;
bbmanwj;bbmanwj;Mame (Advance);;;;;;;;;;;;;;
bbonk;bbonk;Mame (Advance);;;;;;;;;;;;;;
bbprot;bbprot;Mame (Advance);;;;;;;;;;;;;;
bbros;bbros;Mame (Advance);;;;;;;;;;;;;;
bbusters;bbusters;Mame (Advance);;;;;;;;;;;;;;
bchopper;bchopper;Mame (Advance);;;;;;;;;;;;;;
bcrusher;bcrusher;Mame (Advance);;;;;;;;;;;;;;
